Brach chrom	Brach gene	Start	aliases	annotation
1	Bradi1g07610	5347521	none	none
1	Bradi1g07620	5351240	none	none
1	Bradi1g07630	5362363	none	none
1	Bradi1g07640	5374754	none	none
1	Bradi1g07650	5382770	none	none
1	Bradi1g07660	5395599	none	none
1	Bradi1g07670	5402280	none	none
1	Bradi1g07680	5419981	none	none
1	Bradi1g07690	5430766	none	none
1	Bradi1g07700	5438939	none	none
1	Bradi1g07710	5442705	none	none
1	Bradi1g07720	5448242	none	none
1	Bradi1g07730	5461907	none	none
1	Bradi1g07740	5469373	none	none
1	Bradi1g07750	5478958	none	none
1	Bradi1g07760	5489944	none	none
1	Bradi1g07770	5508890	none	none
1	Bradi1g07780	5512945	none	none
1	Bradi1g07790	5518459	none	none
1	Bradi1g07800	5530288	none	none
1	Bradi1g07810	5532475	none	none
1	Bradi1g07820	5540717	none	none
1	Bradi1g07830	5547967	none	none
1	Bradi1g07840	5557037	none	none
1	Bradi1g07850	5562124	none	none
1	Bradi1g07860	5564584	none	none
1	Bradi1g07870	5570581	none	none
1	Bradi1g07880	5573463	none	none
1	Bradi1g07890	5577589	none	none
1	Bradi1g07900	5579684	none	none
1	Bradi1g07910	5581183	none	none
1	Bradi1g07920	5587007	none	none
1	Bradi1g07930	5590733	none	none
1	Bradi1g07940	5604286	none	none
1	Bradi1g07950	5609527	none	none
1	Bradi1g07960	5615880	none	none
1	Bradi1g07970	5619653	none	none
1	Bradi1g07980	5628238	none	none
1	Bradi1g07990	5631415	none	none
1	Bradi1g08000	5637521	none	none
1	Bradi1g08010	5656367	none	none
1	Bradi1g08020	5662602	none	none
1	Bradi1g08030	5667941	none	none
1	Bradi1g08040	5671883	none	none
1	Bradi1g08050	5676523	none	none
1	Bradi1g08060	5677317	none	none
1	Bradi1g08070	5684232	none	none
1	Bradi1g08080	5700166	none	none
1	Bradi1g08090	5712080	none	none
1	Bradi1g08100	5717967	none	none
1	Bradi1g08110	5719875	none	none
1	Bradi1g08120	5722084	none	none
1	Bradi1g08130	5732237	none	none
1	Bradi1g08140	5737162	none	none
1	Bradi1g08150	5745826	none	none
1	Bradi1g08160	5747902	none	none
1	Bradi1g08170	5751026	none	none
1	Bradi1g08180	5755494	none	none
1	Bradi1g08190	5761579	none	none
1	Bradi1g08200	5764922	none	none
1	Bradi1g08210	5769484	none	none
1	Bradi1g08220	5775995	none	none
1	Bradi1g08230	5782418	none	none
1	Bradi1g08240	5793548	none	none
1	Bradi1g08250	5799255	none	none
1	Bradi1g08260	5800570	none	none
1	Bradi1g08270	5804380	none	none
1	Bradi1g08280	5810114	none	none
1	Bradi1g08290	5817956	none	none
1	Bradi1g08300	5827544	none	none
1	Bradi1g08310	5840304	none	none
1	Bradi1g08320	5845989	none	none
1	Bradi1g08330	5853959	none	none
1	Bradi1g08340	5868920	none	none
1	Bradi1g08350	5878808	none	none
1	Bradi1g08360	5907843	none	none
1	Bradi1g08370	5914374	none	none
1	Bradi1g08380	5923097	none	none
1	Bradi1g08390	5925906	none	none
1	Bradi1g08400	5930946	none	none
1	Bradi1g08410	5940924	none	none
1	Bradi1g08420	5951814	none	none
1	Bradi1g08430	5954331	none	none
1	Bradi1g08440	5962036	none	none
1	Bradi1g08450	5977329	none	none
1	Bradi1g08460	5981324	none	none
1	Bradi1g08470	5984891	none	none
1	Bradi1g08480	5990294	none	none
1	Bradi1g08490	5993083	none	none
1	Bradi1g08500	5995124	none	none
1	Bradi1g08510	6011105	none	none
1	Bradi1g08520	6015904	none	none
1	Bradi1g08530	6021375	none	none
1	Bradi1g08540	6024322	none	none
1	Bradi1g08550	6035797	none	none
1	Bradi1g08560	6049059	none	none
1	Bradi1g08570	6055224	none	none
1	Bradi1g08580	6063757	none	none
1	Bradi1g08590	6068637	none	none
1	Bradi1g08600	6071809	none	none
1	Bradi1g08610	6078598	none	none
1	Bradi1g08620	6085819	none	none
1	Bradi1g08630	6091193	none	none
1	Bradi1g08640	6094259	none	none
1	Bradi1g08650	6097120	none	none
1	Bradi1g08660	6103556	none	none
1	Bradi1g08670	6112071	none	none
1	Bradi1g08680	6116164	none	none
1	Bradi1g08690	6117738	none	none
1	Bradi1g08700	6125593	none	none
1	Bradi1g08710	6129903	none	none
1	Bradi1g08720	6142875	none	none
1	Bradi1g08730	6144524	none	none
1	Bradi1g08740	6156648	none	none
1	Bradi1g08750	6158867	none	none
1	Bradi1g08760	6160051	none	none
1	Bradi1g08770	6166168	none	none
1	Bradi1g08780	6171404	none	none
1	Bradi1g08790	6179215	none	none
1	Bradi1g08800	6183123	none	none
1	Bradi1g08810	6187491	none	none
1	Bradi1g08820	6196861	none	none
1	Bradi1g08830	6199131	none	none
1	Bradi1g08840	6204158	none	none
1	Bradi1g08850	6207116	none	none
1	Bradi1g08860	6225476	none	none
1	Bradi1g08870	6256520	none	none
1	Bradi1g08880	6283237	none	none
1	Bradi1g08890	6287441	none	none
1	Bradi1g08900	6293310	none	none
1	Bradi1g08910	6297826	none	none
1	Bradi1g08920	6307297	none	none
1	Bradi1g08930	6327414	none	none
1	Bradi1g08940	6330006	none	none
1	Bradi1g08950	6333212	none	none
1	Bradi1g08960	6337113	none	none
1	Bradi1g08970	6338916	none	none
1	Bradi1g08980	6342314	none	none
1	Bradi1g08990	6351432	none	none
1	Bradi1g09000	6356310	none	none
1	Bradi1g09010	6377504	none	none
1	Bradi1g09020	6378957	none	none
1	Bradi1g09030	6386141	none	none
1	Bradi1g09040	6389708	none	none
1	Bradi1g09050	6394072	none	none
1	Bradi1g09060	6398234	none	none
1	Bradi1g09070	6430560	none	none
1	Bradi1g09080	6452536	none	none
1	Bradi1g09090	6463216	none	none
1	Bradi1g09100	6464375	none	none
1	Bradi1g09110	6470410	none	none
1	Bradi1g09120	6479735	none	none
1	Bradi1g09130	6491163	none	none
1	Bradi1g09140	6522697	none	none
1	Bradi1g09150	6530430	none	none
1	Bradi1g09160	6539771	none	none
1	Bradi1g09170	6545010	none	none
1	Bradi1g09180	6556425	none	none
1	Bradi1g09190	6567035	none	none
1	Bradi1g09200	6575159	none	none
1	Bradi1g09210	6581639	none	none
1	Bradi1g09220	6593517	none	none
1	Bradi1g09230	6603710	none	none
1	Bradi1g09240	6615088	none	none
1	Bradi1g09250	6632530	none	none
1	Bradi1g09260	6635136	none	none
1	Bradi1g09270	6645110	none	none
1	Bradi1g09280	6665488	none	none
1	Bradi1g09290	6666940	none	none
1	Bradi1g09300	6675428	none	none
1	Bradi1g09310	6681720	none	none
1	Bradi1g09320	6704134	none	none
1	Bradi1g09330	6708391	none	none
1	Bradi1g09340	6711747	none	none
1	Bradi1g09350	6726191	none	none
1	Bradi1g09360	6736042	none	none
1	Bradi1g09370	6739853	none	none
1	Bradi1g09380	6744330	none	none
1	Bradi1g09390	6750148	none	none
1	Bradi1g09400	6759584	none	none
1	Bradi1g09410	6765210	none	none
1	Bradi1g09420	6771873	none	none
1	Bradi1g09430	6773563	none	none
1	Bradi1g09440	6779834	none	none
1	Bradi1g09450	6784461	none	none
1	Bradi1g09460	6793543	none	none
1	Bradi1g09470	6797692	none	none
1	Bradi1g09480	6800110	none	none
1	Bradi1g09490	6803262	none	none
1	Bradi1g09500	6808102	none	none
1	Bradi1g09510	6816296	none	none
1	Bradi1g09520	6822614	none	none
1	Bradi1g09530	6826242	none	none
1	Bradi1g09540	6836495	none	none
1	Bradi1g09550	6841591	none	none
1	Bradi1g09560	6846185	none	none
1	Bradi1g09570	6852708	none	none
1	Bradi1g09580	6854143	none	none
1	Bradi1g09590	6858511	none	none
1	Bradi1g09600	6864158	none	none
1	Bradi1g09610	6888353	none	none
1	Bradi1g09620	6897266	none	none
1	Bradi1g09630	6904693	none	none
1	Bradi1g09640	6914082	none	none
1	Bradi1g09650	6915645	none	none
1	Bradi1g09660	6922571	none	none
1	Bradi1g09670	6929244	none	none
1	Bradi1g09680	6940794	none	none
1	Bradi1g09690	6948617	none	none
1	Bradi1g09700	6959780	none	none
1	Bradi1g09710	6964955	none	none
1	Bradi1g09720	6969713	none	none
1	Bradi1g09730	6974638	none	none
1	Bradi1g09740	6978723	none	none
1	Bradi1g09750	6983374	none	none
1	Bradi1g09760	6996238	none	none
1	Bradi1g09770	6997780	none	none
1	Bradi1g09780	7044724	none	none
1	Bradi1g09790	7047252	none	none
1	Bradi1g09800	7048763	none	none
1	Bradi1g09810	7058365	none	none
1	Bradi1g09820	7083575	none	none
1	Bradi1g09830	7089440	none	none
1	Bradi1g09840	7093677	none	none
1	Bradi1g09850	7096596	none	none
1	Bradi1g09860	7101842	none	none
1	Bradi1g09870	7106902	none	none
1	Bradi1g09880	7111637	none	none
1	Bradi1g09890	7117130	none	none
1	Bradi1g09900	7121044	none	none
1	Bradi1g09910	7137452	none	none
1	Bradi1g09920	7139877	none	none
1	Bradi1g09930	7142534	none	none
1	Bradi1g09940	7145718	none	none
1	Bradi1g09950	7149096	none	none
1	Bradi1g09960	7157949	none	none
1	Bradi1g09970	7161979	none	none
1	Bradi1g09980	7171278	none	none
1	Bradi1g09990	7173754	none	none
1	Bradi1g10000	7177337	none	none
1	Bradi1g10010	7182894	none	none
1	Bradi1g10020	7192876	none	none
1	Bradi1g10030	7209811	none	none
1	Bradi1g10040	7223281	none	none
1	Bradi1g10050	7239279	none	none
1	Bradi1g10060	7246756	none	none
1	Bradi1g10070	7252897	none	none
1	Bradi1g10080	7258945	none	none
1	Bradi1g10090	7262046	none	none
1	Bradi1g10100	7274267	none	none
1	Bradi1g10110	7285956	none	none
1	Bradi1g10120	7295026	none	none
1	Bradi1g10130	7302106	none	none
1	Bradi1g10140	7306923	none	none
1	Bradi1g10150	7318604	none	none
1	Bradi1g10160	7325356	none	none
1	Bradi1g10170	7331029	none	none
1	Bradi1g10180	7347129	none	none
1	Bradi1g10190	7353159	none	none
1	Bradi1g10200	7361044	none	none
1	Bradi1g10210	7363419	none	none
1	Bradi1g10220	7376977	none	none
1	Bradi1g10230	7379909	none	none
1	Bradi1g10240	7383167	none	none
1	Bradi1g10250	7400468	none	none
1	Bradi1g10260	7411317	none	none
1	Bradi1g10270	7416416	none	none
1	Bradi1g10280	7423975	none	none
1	Bradi1g10290	7429448	none	none
1	Bradi1g10300	7431735	none	none
1	Bradi1g10310	7437766	none	none
1	Bradi1g10320	7440326	none	none
1	Bradi1g10330	7445169	none	none
1	Bradi1g10340	7454795	none	none
1	Bradi1g10350	7462375	none	none
1	Bradi1g10360	7472038	none	none
1	Bradi1g10370	7480735	none	none
1	Bradi1g10380	7489712	none	none
1	Bradi1g10390	7491215	none	none
1	Bradi1g10400	7497781	none	none
1	Bradi1g10410	7502934	none	none
1	Bradi1g10420	7507579	none	none
1	Bradi1g10430	7512379	none	none
1	Bradi1g10440	7515024	none	none
1	Bradi1g10450	7517093	none	none
1	Bradi1g10460	7543821	none	none
1	Bradi1g10470	7547782	none	none
1	Bradi1g10480	7566649	none	none
1	Bradi1g10490	7578229	none	none
1	Bradi1g10500	7582946	none	none
1	Bradi1g10510	7587169	none	none
1	Bradi1g10520	7608174	none	none
1	Bradi1g10530	7619237	none	none
1	Bradi1g10540	7630591	none	none
1	Bradi1g10550	7637716	none	none
1	Bradi1g10560	7654861	none	none
1	Bradi1g10570	7660931	none	none
1	Bradi1g10580	7664014	none	none
1	Bradi1g10590	7666968	none	none
1	Bradi1g10600	7672576	none	none
1	Bradi1g10610	7680621	none	none
1	Bradi1g10620	7688553	none	none
1	Bradi1g10630	7691711	none	none
1	Bradi1g10640	7702867	none	none
1	Bradi1g10650	7711434	none	none
1	Bradi1g10660	7715815	none	none
1	Bradi1g10670	7729435	none	none
1	Bradi1g10680	7732809	none	none
1	Bradi1g10690	7736500	none	none
1	Bradi1g10700	7745083	none	none
1	Bradi1g10710	7755481	none	none
1	Bradi1g10720	7769995	none	none
1	Bradi1g10730	7777864	none	none
1	Bradi1g10740	7780583	none	none
1	Bradi1g10750	7799175	none	none
1	Bradi1g10760	7803371	none	none
1	Bradi1g10770	7809375	none	none
1	Bradi1g10780	7812792	none	none
1	Bradi1g10790	7835644	none	none
1	Bradi1g10800	7865287	none	none
1	Bradi1g10810	7866789	none	none
1	Bradi1g10820	7871837	none	none
1	Bradi1g10830	7875785	none	none
1	Bradi1g10840	7880558	none	none
1	Bradi1g10850	7891873	none	none
1	Bradi1g10860	7894244	none	none
1	Bradi1g10870	7902072	none	none
1	Bradi1g10880	7919251	none	none
1	Bradi1g10890	7921550	none	none
1	Bradi1g10900	7931948	none	none
1	Bradi1g10910	7927704	none	none
1	Bradi1g10920	7934876	none	none
1	Bradi1g10930	7941880	none	none
1	Bradi1g10940	7947702	none	none
1	Bradi1g10950	7954848	none	none
1	Bradi1g10960	7963748	none	none
1	Bradi1g10970	7973279	none	none
1	Bradi1g10980	7993573	none	none
1	Bradi1g10990	7997677	none	none
1	Bradi1g11000	7999747	none	none
1	Bradi1g11010	8002529	none	none
1	Bradi1g11020	8009788	none	none
1	Bradi1g11030	8029445	none	none
1	Bradi1g11040	8047891	none	none
1	Bradi1g11050	8084476	none	none
1	Bradi1g11060	8129288	none	none
1	Bradi1g11070	8149832	none	none
1	Bradi1g11080	8168243	none	none
1	Bradi1g11090	8185615	none	none
1	Bradi1g11100	8201693	none	none
1	Bradi1g11110	8215080	none	none
1	Bradi1g11120	8230612	none	none
1	Bradi1g11130	8231937	none	none
1	Bradi1g11140	8235911	none	none
1	Bradi1g11150	8241406	none	none
1	Bradi1g11160	8248155	none	none
1	Bradi1g11170	8249556	none	none
1	Bradi1g11180	8253009	none	none
1	Bradi1g11190	8257697	none	none
1	Bradi1g11200	8272964	none	none
1	Bradi1g11210	8276374	none	none
1	Bradi1g11220	8282694	none	none
1	Bradi1g11230	8289658	none	none
1	Bradi1g11240	8294194	none	none
1	Bradi1g11250	8305113	none	none
1	Bradi1g11260	8306773	none	none
1	Bradi1g11270	8312453	none	none
1	Bradi1g11280	8332411	none	none
1	Bradi1g11290	8339785	none	none
1	Bradi1g11300	8343501	none	none
1	Bradi1g11310	8356244	none	none
1	Bradi1g11320	8360691	none	none
1	Bradi1g11330	8379191	none	none
1	Bradi1g11340	8383412	none	none
1	Bradi1g11350	8411539	none	none
1	Bradi1g11360	8427383	none	none
1	Bradi1g11370	8431373	none	none
1	Bradi1g11380	8436386	none	none
1	Bradi1g11390	8454047	none	none
1	Bradi1g11400	8456670	none	none
1	Bradi1g11410	8461297	none	none
1	Bradi1g11420	8477906	none	none
1	Bradi1g11430	8486874	none	none
1	Bradi1g11440	8518287	none	none
1	Bradi1g11450	8525543	none	none
1	Bradi1g11460	8532020	none	none
1	Bradi1g11470	8534474	none	none
1	Bradi1g11480	8538647	none	none
1	Bradi1g11490	8546918	none	none
1	Bradi1g11500	8558428	none	none
1	Bradi1g11510	8566029	none	none
1	Bradi1g11520	8567127	none	none
1	Bradi1g11530	8577640	none	none
1	Bradi1g11540	8588705	none	none
1	Bradi1g11550	8593935	none	none
1	Bradi1g11560	8599288	none	none
1	Bradi1g11570	8601717	none	none
1	Bradi1g11580	8616831	none	none
1	Bradi1g11590	8619907	none	none
1	Bradi1g11600	8622442	none	none
1	Bradi1g11610	8626661	none	none
1	Bradi1g11620	8631324	none	none
1	Bradi1g11630	8635595	none	none
1	Bradi1g11640	8637897	none	none
1	Bradi1g11650	8653687	none	none
1	Bradi1g11660	8662022	none	none
1	Bradi1g11670	8667962	none	none
1	Bradi1g11680	8686312	none	none
1	Bradi1g11690	8697159	none	none
1	Bradi1g11700	8702271	none	none
1	Bradi1g11710	8709689	none	none
1	Bradi1g11720	8711268	none	none
1	Bradi1g11730	8718135	none	none
1	Bradi1g11740	8728209	none	none
1	Bradi1g11750	8735003	none	none
1	Bradi1g11760	8748953	none	none
1	Bradi1g11770	8757889	none	none
1	Bradi1g11780	8765203	none	none
1	Bradi1g11790	8775358	none	none
1	Bradi1g11800	8782284	none	none
1	Bradi1g11810	8791659	none	none
1	Bradi1g11820	8797336	none	none
1	Bradi1g11830	8806297	none	none
1	Bradi1g11840	8809694	none	none
1	Bradi1g11850	8820340	none	none
1	Bradi1g11860	8822612	none	none
1	Bradi1g11870	8829867	none	none
1	Bradi1g11880	8832925	none	none
1	Bradi1g11890	8841508	none	none
1	Bradi1g11900	8845794	none	none
1	Bradi1g11910	8848002	none	none
1	Bradi1g11920	8858630	none	none
1	Bradi1g11930	8862560	none	none
1	Bradi1g11940	8870216	none	none
1	Bradi1g11950	8883040	none	none
1	Bradi1g11960	8886050	none	none
1	Bradi1g11970	8894972	none	none
1	Bradi1g11980	8899665	none	none
1	Bradi1g11990	8907957	none	none
1	Bradi1g12000	8916292	none	none
1	Bradi1g12010	8926354	none	none
1	Bradi1g12020	8933527	none	none
1	Bradi1g12030	8936927	none	none
1	Bradi1g12040	8940358	none	none
1	Bradi1g12050	8951229	none	none
1	Bradi1g12060	8960249	none	none
1	Bradi1g12070	8969144	none	none
1	Bradi1g12080	8980671	none	none
1	Bradi1g12090	8983964	none	none
1	Bradi1g12100	8994324	none	none
1	Bradi1g12110	8999061	none	none
1	Bradi1g12120	9006362	none	none
1	Bradi1g12130	9018582	none	none
1	Bradi1g12140	9041294	none	none
1	Bradi1g12150	9069968	none	none
1	Bradi1g12160	9075614	none	none
1	Bradi1g12170	9082301	none	none
1	Bradi1g12180	9086614	none	none
1	Bradi1g12190	9098337	none	none
1	Bradi1g12200	9104047	none	none
1	Bradi1g12210	9111850	none	none
1	Bradi1g12220	9117253	none	none
1	Bradi1g12230	9148875	none	none
1	Bradi1g12240	9160591	none	none
1	Bradi1g12250	9184212	none	none
1	Bradi1g12260	9186824	none	none
1	Bradi1g12270	9193041	none	none
1	Bradi1g12280	9197245	none	none
1	Bradi1g12290	9199519	none	none
1	Bradi1g12300	9204617	none	none
1	Bradi1g12310	9212905	none	none
1	Bradi1g12320	9229280	none	none
1	Bradi1g12330	9239920	none	none
1	Bradi1g12340	9246732	none	none
1	Bradi1g12350	9258281	none	none
1	Bradi1g12360	9267251	none	none
1	Bradi1g12370	9270882	none	none
1	Bradi1g12380	9278774	none	none
1	Bradi1g12390	9290193	none	none
1	Bradi1g12400	9291467	none	none
1	Bradi1g12410	9300618	none	none
1	Bradi1g12420	9306057	none	none
1	Bradi1g12430	9310311	none	none
1	Bradi1g12440	9320012	none	none
1	Bradi1g12450	9323209	none	none
1	Bradi1g12460	9325484	none	none
1	Bradi1g12470	9336090	none	none
1	Bradi1g12480	9364515	none	none
1	Bradi1g12490	9369357	none	none
1	Bradi1g12500	9395388	none	none
1	Bradi1g12510	9408142	none	none
1	Bradi1g12520	9419628	none	none
1	Bradi1g12530	9422913	none	none
1	Bradi1g12540	9432422	none	none
1	Bradi1g12550	9454393	none	none
1	Bradi1g12560	9462754	none	none
1	Bradi1g12570	9469686	none	none
1	Bradi1g12580	9474474	none	none
1	Bradi1g12590	9477210	none	none
1	Bradi1g12600	9479338	none	none
1	Bradi1g12610	9484190	none	none
1	Bradi1g12620	9497384	none	none
1	Bradi1g12630	9503591	none	none
1	Bradi1g12640	9510453	none	none
1	Bradi1g12650	9519547	none	none
1	Bradi1g12660	9528348	none	none
1	Bradi1g12670	9542709	none	none
1	Bradi1g12680	9560938	none	none
1	Bradi1g12690	9570279	none	none
1	Bradi1g12700	9578135	none	none
1	Bradi1g12710	9594501	none	none
1	Bradi1g12720	9603964	none	none
1	Bradi1g12730	9609944	none	none
1	Bradi1g12740	9618066	none	none
1	Bradi1g12750	9624506	none	none
1	Bradi1g12760	9631884	none	none
1	Bradi1g12770	9650691	none	none
1	Bradi1g12780	9674578	none	none
1	Bradi1g12790	9677409	none	none
1	Bradi1g12800	9684103	none	none
1	Bradi1g12810	9689776	none	none
1	Bradi1g12820	9696725	none	none
1	Bradi1g12830	9704835	none	none
1	Bradi1g12840	9707900	none	none
1	Bradi1g12850	9715625	none	none
1	Bradi1g12860	9750696	none	none
1	Bradi1g12870	9757033	none	none
1	Bradi1g12880	9766300	none	none
1	Bradi1g12890	9770296	none	none
1	Bradi1g12900	9776595	none	none
1	Bradi1g12910	9790086	none	none
1	Bradi1g12920	9795009	none	none
1	Bradi1g12930	9801125	none	none
1	Bradi1g12940	9803859	none	none
1	Bradi1g12950	9812847	none	none
1	Bradi1g12960	9831980	none	none
1	Bradi1g12970	9838173	none	none
1	Bradi1g12980	9840127	none	none
1	Bradi1g12990	9843668	none	none
1	Bradi1g13000	9847379	none	none
1	Bradi1g13010	9848952	none	none
1	Bradi1g13020	9853013	none	none
1	Bradi1g13030	9858880	none	none
1	Bradi1g13040	9863904	none	none
1	Bradi1g13050	9867811	none	none
1	Bradi1g13060	9882993	none	none
1	Bradi1g13070	9903599	none	none
1	Bradi1g13080	9907307	none	none
1	Bradi1g13090	9915066	none	none
1	Bradi1g13100	9931311	none	none
1	Bradi1g13110	9937948	none	none
1	Bradi1g13120	9945598	none	none
1	Bradi1g13130	9948679	none	none
1	Bradi1g13140	9960799	none	none
1	Bradi1g13150	9965659	none	none
1	Bradi1g13160	9975003	none	none
1	Bradi1g13170	9986220	none	none
1	Bradi1g13180	9999447	none	none
1	Bradi1g13190	10008155	none	none
1	Bradi1g13200	10010787	none	none
1	Bradi1g13210	10018159	none	none
1	Bradi1g13220	10019614	none	none
1	Bradi1g13230	10029284	none	none
1	Bradi1g13240	10044075	none	none
1	Bradi1g13250	10053517	none	none
1	Bradi1g13260	10057536	none	none
1	Bradi1g13270	10058623	none	none
1	Bradi1g13280	10066087	none	none
1	Bradi1g13290	10066459	none	none
1	Bradi1g13300	10072292	none	none
1	Bradi1g13310	10077000	none	none
1	Bradi1g13320	10086611	none	none
1	Bradi1g13330	10101263	none	none
1	Bradi1g13340	10105271	none	none
1	Bradi1g13350	10109150	none	none
1	Bradi1g13360	10158339	none	none
1	Bradi1g13370	10160451	none	none
1	Bradi1g13380	10171109	none	none
1	Bradi1g13390	10182237	none	none
1	Bradi1g13400	10186094	none	none
1	Bradi1g13410	10192609	none	none
1	Bradi1g13420	10195153	none	none
1	Bradi1g13430	10203301	none	none
1	Bradi1g13440	10210456	none	none
1	Bradi1g13450	10216430	none	none
